baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000028518.8	722.826251586965	-2.6035447247137	0.155105680644359	-16.7856181275743	3.1097454788061e-63	3.16872341030069e-61
ENSMUSG00000003469.9	246.033956946497	-6.51888655952571	0.389645117940207	-16.7303175617513	7.88169397944204e-63	7.99180588062543e-61
ENSMUSG00000049493.13	201.082813007976	-4.75722876769086	0.285462846670602	-16.6649664682293	2.35620703353315e-62	2.37747036529919e-60
ENSMUSG00000025558.19	2159.58823486676	-1.87380930701904	0.112608020917092	-16.6401051342394	3.5699077640245e-62	3.572094175613e-60
ENSMUSG00000078695.8	447.692644860735	-2.48093938726537	0.149094690535424	-16.6400250629711	3.57468452671931e-62	3.572094175613e-60
ENSMUSG00000049969.3	533.855015701404	-2.16787292268207	0.130319583516817	-16.6350510351525	3.88424779443502e-62	3.86277238595617e-60
ENSMUSG00000030739.18	286.667154529097	-7.04314142911802	0.424329854473072	-16.5982698480269	7.17288257926711e-62	7.09909455273398e-60
ENSMUSG00000021822.3	1625.88293614862	1.48996136524954	0.0899831697670353	16.5582227110583	1.39658810089607e-61	1.37563927938263e-59
ENSMUSG00000001420.13	213.427333836273	-6.13710343644095	0.371560037908587	-16.5171245836476	2.76258513123769e-61	2.70824992604984e-59
ENSMUSG00000003032.8	4563.44102345918	-1.95382962871422	0.118353051623978	-16.5084854332423	3.18783785681201e-61	3.11039745604512e-59
ENSMUSG00000006411.12	309.772272797172	-7.27309428321949	0.442025220713145	-16.4540255677841	7.84746317656783e-61	7.62088149330073e-59
ENSMUSG00000032462.14	574.682640170381	-2.04812450265525	0.124485172118981	-16.4527587325636	8.01336274070473e-61	7.74562655567651e-59
ENSMUSG00000026496.11	2040.56946509718	-1.65295064071013	0.100614884090535	-16.4284902343353	1.19599690587685e-60	1.15066027897966e-58
ENSMUSG00000028841.14	186.937563337144	-3.52535271531181	0.214603853817501	-16.4272572584357	1.22055997408539e-60	1.16885569740539e-58
ENSMUSG00000026205.8	174.972700774069	-5.361667310486	0.326560647014149	-16.4185959315964	1.40786959423051e-60	1.34201762933909e-58
ENSMUSG00000050106.17	182.113828705152	-4.7636274321402	0.290372263056955	-16.4052426426344	1.75424477690928e-60	1.66452078946644e-58
ENSMUSG00000030849.18	1008.97776285641	1.82668621868789	0.111573875870237	16.3719885541341	3.0314503644904e-60	2.86326715933716e-58
ENSMUSG00000031488.14	307.993561804356	-2.68188913624997	0.163838949352343	-16.3690572165623	3.18103447928033e-60	2.99089537290516e-58
ENSMUSG00000001552.14	3736.88996038057	-2.20545742908407	0.13480629799388	-16.3601957913286	3.67943016720663e-60	3.42833391930942e-58
ENSMUSG00000046157.13	246.851117446209	-2.8656288660437	0.17515614257012	-16.360424613122	3.66563072627951e-60	3.42833391930942e-58
ENSMUSG00000062151.13	709.693517007916	-2.25171757350246	0.13766472473109	-16.3565327130889	3.90751704800811e-60	3.62452870574205e-58
ENSMUSG00000025586.17	600.646694145959	1.91630283978768	0.117245357579821	16.3443813839969	4.76987286620367e-60	4.40467947488496e-58
ENSMUSG00000039462.4	1694.38305245261	1.92419803961396	0.117891183469483	16.3218146004281	6.90521297237649e-60	6.34819245927145e-58
ENSMUSG00000000278.10	5092.52047130275	1.36101764137259	0.0834809852454093	16.3033250909965	9.34660459262119e-60	8.55462460169776e-58
ENSMUSG00000031402.12	2878.46688214415	1.42933489739385	0.0878853952237767	16.263622570672	1.78843895455894e-59	1.62707094188074e-57
ENSMUSG00000038879.8	223.68321488314	-3.60579425944714	0.221711499779286	-16.2634516614461	1.7934357009853e-59	1.62707094188074e-57
ENSMUSG00000006386.15	433.69442891676	-2.66253331948431	0.163879840238941	-16.2468630406416	2.350896488335e-59	2.12350628214889e-57
ENSMUSG00000027832.5	705.543118117755	2.1307941482047	0.131224975714367	16.2377179847434	2.72888266305341e-59	2.45421469066347e-57
ENSMUSG00000025408.15	696.522489662165	1.80439450057989	0.111156998330644	16.2328465834656	2.95434992457889e-59	2.64548606882746e-57
ENSMUSG00000041782.14	857.670559657515	-9.74724775191016	0.602754844632509	-16.1711645102627	8.05610772552303e-59	7.18278397855362e-57
ENSMUSG00000092416.2	733.05742603225	-3.24785406793354	0.200989211289782	-16.1593453056087	9.75926061010698e-59	8.66396161888682e-57
ENSMUSG00000027478.15	217.649520238077	-3.3524771946183	0.207514359382373	-16.1553986172153	1.04043832302641e-58	9.19720799649624e-57
ENSMUSG00000038530.11	279.949458188624	3.1448830070525	0.194710903882366	16.1515505518503	1.107425710436e-58	9.74770247675266e-57
ENSMUSG00000027463.14	202.6680901153	-4.06065200088538	0.251918367062766	-16.118919982812	1.878638144563e-58	1.64659449238498e-56
ENSMUSG00000052852.8	542.803766463463	-2.03823516365619	0.127067879576071	-16.0405223606172	6.65918824500452e-58	5.81203834801344e-56
ENSMUSG00000031626.18	326.507197786493	2.53190973358677	0.157933910474826	16.0314509149721	7.70622581588472e-58	6.69761684880569e-56
ENSMUSG00000047250.13	2089.53925463679	-1.58243859287321	0.098795485807689	-16.017316782606	9.67354278727327e-58	8.37226914455011e-56
ENSMUSG00000002831.14	267.14848290168	2.97590570429788	0.186714723720037	15.9382487090841	3.43855946769138e-57	2.9636084412165e-55
ENSMUSG00000046591.10	342.305456729354	-2.42926154619638	0.152501511507735	-15.9294260245621	3.95975151166177e-57	3.39864979330804e-55
ENSMUSG00000006360.11	619.744870882154	-2.04168462805335	0.128187980711143	-15.9272703784456	4.09862455568643e-57	3.50330780720552e-55
ENSMUSG00000030792.8	604.720245092075	-9.02027226313542	0.566363872733183	-15.9266377984263	4.14029038448579e-57	3.5243582964234e-55
ENSMUSG00000079037.9	5897.62620839045	1.45358055993552	0.0913407258966152	15.913827546989	5.08099208368766e-57	4.30739021520816e-55
ENSMUSG00000055926.3	198.232513076265	-3.13122822649731	0.196972349207561	-15.8967907886287	6.66949586529729e-57	5.63096008055814e-55
ENSMUSG00000036304.14	384.354435998286	-7.99850375396414	0.503605340347197	-15.8824839872623	8.37932658255863e-57	7.04578741301728e-55
ENSMUSG00000003271.17	173.465870911805	-5.13182828150303	0.323254354224458	-15.8755116967107	9.36440885303942e-57	7.84221850708989e-55
ENSMUSG00000029816.10	1139.8658621369	1.83085221663387	0.115465615535431	15.8562547659226	1.27260198066384e-56	1.06144241814644e-54
ENSMUSG00000050069.3	1370.27499120036	2.06890810387711	0.130634721618948	15.8373522616136	1.71908365715226e-56	1.42808214651383e-54
ENSMUSG00000035697.14	260.125056267196	-4.05333682870209	0.256226282172974	-15.8193640181133	2.28792046785225e-56	1.89302539510095e-54
ENSMUSG00000073599.10	315.067629672922	-2.77567880447343	0.17558538948149	-15.8081421960569	2.73411143094808e-56	2.25319103383112e-54
ENSMUSG00000041119.12	162.531767051189	-3.91093139059147	0.247480441428363	-15.8029918163191	2.96694993591561e-56	2.43537140573073e-54
ENSMUSG00000047153.4	999.158923110736	-1.88274583110022	0.119212724125939	-15.7931617191404	3.46755051758224e-56	2.83503092712208e-54
ENSMUSG00000085057.7	180.935599398701	-3.83643524903049	0.244165928948811	-15.71241026767	1.24359870315887e-55	1.01274957381265e-53
ENSMUSG00000038296.14	556.987622970049	2.05903370245708	0.131090651026405	15.7069454330679	1.35554725104119e-55	1.09958803481518e-53
ENSMUSG00000024087.4	4475.38364791249	1.43582447597287	0.0914265369603758	15.7046796664207	1.40485496631385e-55	1.13513378821101e-53
ENSMUSG00000035498.10	312.538463958075	-7.54698781976252	0.481088965376829	-15.687301856635	1.84742790746802e-55	1.48692787027144e-53
ENSMUSG00000054702.14	191.2240168568	-5.03348690061024	0.321085659717017	-15.6764612441627	2.19127008631385e-55	1.75683805175977e-53
ENSMUSG00000042331.13	2669.67126013684	-1.67203991833925	0.107041982687285	-15.6204124434427	5.28625746808167e-55	4.22186238329225e-53
ENSMUSG00000042589.18	154.311581006044	-5.17689526108841	0.331836778753102	-15.6007278052208	7.19689574469666e-55	5.71099319263144e-53
ENSMUSG00000050199.13	1342.0304474521	1.55607643643867	0.0997443542825358	15.600646749699	7.20603927134061e-55	5.71099319263144e-53
ENSMUSG00000030110.13	363.215223573561	-3.02592187086962	0.194120700112356	-15.5878372018968	8.80649447111753e-55	6.95276099752161e-53
ENSMUSG00000074199.7	521.657008984828	-8.80567498474461	0.564929920554761	-15.5871988088318	8.89492639118028e-55	6.99587651716974e-53
ENSMUSG00000022122.15	186.313412041779	3.08606541186581	0.198331522669623	15.5601357279272	1.35810598875202e-54	1.06410690823241e-52
ENSMUSG00000022240.10	539.517621704116	-1.90292280823782	0.122337255610992	-15.55472859624	1.47780355825948e-54	1.15352326802254e-52
ENSMUSG00000050022.16	205.91253971826	-3.30607292577421	0.212575039039798	-15.5524982646493	1.53018532144078e-54	1.18992042759408e-52
ENSMUSG00000026259.14	403.464438712505	-2.3912053482609	0.153760837531829	-15.5514589192187	1.55522311860416e-54	1.20486105649165e-52
ENSMUSG00000021186.9	4718.30504147058	1.69467035409583	0.108994507878961	15.5482178604611	1.63595004167079e-54	1.26267263477464e-52
ENSMUSG00000035407.8	223.751205248119	-2.74187834954295	0.176872624961072	-15.5019938791908	3.36291806075491e-54	2.5859464716251e-52
ENSMUSG00000049858.8	1078.66185743475	-1.65895567038499	0.107176109010915	-15.4787824049111	4.82518955695953e-54	3.69663133280399e-52
ENSMUSG00000027952.16	685.636708024326	-2.38543388456417	0.154135377006339	-15.4762257107664	5.02077900020826e-54	3.83228094536191e-52
ENSMUSG00000020646.17	653.647497234514	-2.61126156616063	0.16877882666667	-15.4714997001238	5.40334205029395e-54	4.10912243787979e-52
ENSMUSG00000009487.10	980.965860979907	-10.2040278036947	0.662731157086409	-15.3969338767097	1.71615981050627e-53	1.30032108719129e-51
ENSMUSG00000021456.8	147.355014402798	-5.04714612576135	0.328670163312728	-15.3562650010279	3.21575150625185e-53	2.42765766083283e-51
ENSMUSG00000039405.7	3462.35322674476	1.74092684739356	0.113413686964762	15.3502358840911	3.52900885027687e-53	2.65445629338098e-51
ENSMUSG00000037681.13	147.483774891014	-3.8635395272157	0.251891704178606	-15.3380975360595	4.25482817542463e-53	3.18880872495139e-51
ENSMUSG00000043068.6	149.900855300891	-4.54924129559509	0.296707299637396	-15.332421214964	4.64350422010269e-53	3.46754096724997e-51
ENSMUSG00000035258.15	1080.70372460846	2.58682909196668	0.168999214827128	15.3067521326226	6.89206411826357e-53	5.12814195274396e-51
ENSMUSG00000025494.8	327.975016807271	-7.77092906087637	0.508655552056071	-15.2773896391477	1.08188283817011e-52	8.02105609589558e-51
ENSMUSG00000029053.16	163.949233305471	-3.78178824074352	0.247868189240123	-15.2572552869214	1.47315778104104e-52	1.08829531074407e-50
ENSMUSG00000028370.7	2096.03497567037	1.86787189708958	0.122490461853844	15.2491211872345	1.66863843303758e-52	1.22831978602784e-50
ENSMUSG00000027315.13	358.39520517931	-8.06957200364422	0.530023248839374	-15.2249397008805	2.41581248535491e-52	1.77202415814065e-50
ENSMUSG00000070639.5	854.042561102341	-1.79183480382927	0.117763105265541	-15.2155872570522	2.787072054015e-52	2.03712316032863e-50
ENSMUSG00000030747.5	454.632297804117	-2.69874243622192	0.177437744053384	-15.2095172908081	3.05789544056864e-52	2.22720307000571e-50
ENSMUSG00000054499.9	393.35082722709	-2.39797696266828	0.158676015641853	-15.1124097297776	1.34143049743724e-51	9.7359613471892e-50
ENSMUSG00000021792.15	584.300714911464	-2.39961985571898	0.159279430882516	-15.0654723112926	2.73206161255079e-51	1.97596833760885e-49
ENSMUSG00000050390.12	2333.88344348149	-1.81861307351052	0.120746237186265	-15.0614471795514	2.90360715397511e-51	2.09272174146255e-49
ENSMUSG00000020589.17	731.099841814288	-2.63042092744337	0.175218886509215	-15.0121997682312	6.10876860357304e-51	4.38749578350376e-49
ENSMUSG00000021676.10	372.411900025305	-2.19041793439929	0.146069895909208	-14.9956835442724	7.83518822219665e-51	5.60798852512587e-49
ENSMUSG00000050359.7	197.382841999875	-6.5000392658407	0.434732992223899	-14.9517965788366	1.51603317383623e-50	1.08134986899319e-48
ENSMUSG00000005125.13	1545.21026873129	-2.07235884339965	0.138659257576378	-14.9456940677627	1.66150980127354e-50	1.18104227626609e-48
ENSMUSG00000076441.9	1813.84681177336	1.32080591539819	0.0884783969849976	14.9280045797184	2.16652786694219e-50	1.5347475660171e-48
ENSMUSG00000048826.7	148.073143119844	-4.95124134901248	0.332053474219911	-14.9109758921944	2.79635421244133e-50	1.97414972301532e-48
ENSMUSG00000079259.2	162.352866587962	-5.58239587461636	0.37476803644815	-14.8956029642317	3.51994767020769e-50	2.4765346108247e-48
ENSMUSG00000018470.8	193.312669016738	-3.61198565842252	0.242958517216358	-14.8666764178759	5.42399575603919e-50	3.80323227842951e-48
ENSMUSG00000027401.9	363.73783699685	-8.28264674036867	0.559903648697613	-14.792985828249	1.62578628708287e-49	1.13612801852396e-47
ENSMUSG00000025232.8	2509.25630346574	1.21048428638299	0.0818509004131227	14.788893955636	1.72769540340084e-49	1.20327876832816e-47
ENSMUSG00000070000.13	151.869554518253	-4.78877537224241	0.324345240397447	-14.7644385543451	2.48382041553679e-49	1.72408809716035e-47
ENSMUSG00000059336.14	551.097955071534	-2.08780946952805	0.142152097609479	-14.6871520338989	7.79205329449933e-49	5.39058937781668e-47
ENSMUSG00000035246.16	310.473652834874	-2.23559586221668	0.153072206412622	-14.6048450898421	2.61576147794312e-48	1.80356753904178e-46
ENSMUSG00000022602.14	576.099061661234	-2.1776130449658	0.149361177172577	-14.5795117994397	3.79218851269585e-48	2.6060272220968e-46
ENSMUSG00000070643.11	189.955572329212	-2.85106600812916	0.195929615992762	-14.5514806104376	5.71525112366401e-48	3.91456852625795e-46
ENSMUSG00000003644.17	406.201416001006	-2.2964695730539	0.158040965028483	-14.5308501035792	7.72556919302675e-48	5.27403956296232e-46
ENSMUSG00000020467.15	8667.12720679957	1.48354856606445	0.102325669129912	14.4983031010621	1.24181986698486e-47	8.44968550940193e-46
ENSMUSG00000049709.4	300.810466072157	-7.81217061268011	0.53906575444872	-14.4920550938527	1.36011731027495e-47	9.22427100427457e-46
ENSMUSG00000062380.4	966.867499094948	-2.21408006704969	0.152897572169943	-14.4808059122664	1.6020767285787e-47	1.08297245525001e-45
ENSMUSG00000040687.16	368.562582391054	-1.97359870153837	0.136536553225324	-14.454727726145	2.34053500199268e-47	1.57700216665207e-45
ENSMUSG00000020333.17	169.980694857375	-5.88787339824765	0.408296265626024	-14.4205908648712	3.84040635015587e-47	2.57918199197968e-45
ENSMUSG00000037995.15	162.501017583699	-3.83945786140487	0.266312008211112	-14.4171413343151	4.03720850842638e-47	2.69385993538063e-45
ENSMUSG00000040943.12	1572.26051745789	-1.7361815435429	0.120424574258284	-14.4171698694917	4.03554004597623e-47	2.69385993538063e-45
ENSMUSG00000019590.16	226.541048149086	-2.95431807960113	0.20506044891449	-14.4070594560781	4.67181428762137e-47	3.10728226814946e-45
ENSMUSG00000036356.15	919.363313452464	1.67413453565955	0.116258294279326	14.4001298663235	5.16463828460855e-47	3.42405586272845e-45
ENSMUSG00000041147.10	471.762824083715	-2.02528377653064	0.140716234653435	-14.3926802868101	5.75227147793218e-47	3.80146119875486e-45
ENSMUSG00000051048.17	1328.06522267496	1.56118034191662	0.108712336979097	14.3606547821412	9.13598856959706e-47	6.01840520898456e-45
ENSMUSG00000047139.9	4067.27465923658	-1.68067993334503	0.117330282320067	-14.3243491800376	1.54165540370407e-46	1.01235371509901e-44
ENSMUSG00000037362.8	982.705931708883	1.78593845322639	0.124840404391568	14.3057727338395	2.01388371641069e-46	1.31826533778339e-44
ENSMUSG00000050240.16	230.553725664292	-2.53982361913023	0.177935982730854	-14.2738055572041	3.1870156341925e-46	2.0796031038887e-44
ENSMUSG00000020892.10	130.022703432675	-3.9351234726841	0.275694506615895	-14.2734925007651	3.20135808407723e-46	2.08239282921816e-44
ENSMUSG00000034203.8	416.949186856968	-2.12548088637372	0.149292777780597	-14.2369973817311	5.3997761764376e-46	3.50139091566181e-44
ENSMUSG00000026288.14	147.537664644859	-5.76883924975891	0.405787327144491	-14.2164105773189	7.2476187886272e-46	4.68490608258605e-44
ENSMUSG00000044224.16	737.814994531162	-2.04665853856923	0.144502327525847	-14.1634987727319	1.54125445078731e-45	9.93172844689581e-44
ENSMUSG00000025025.14	773.482973415032	-1.70845794461339	0.120887133317653	-14.1326698526642	2.3891187988111e-45	1.5306374144604e-43
ENSMUSG00000025227.14	141.891526072005	-3.67964507203282	0.260365010641016	-14.1326404149835	2.39011788673294e-45	1.5306374144604e-43
ENSMUSG00000037580.10	295.871397620459	-2.34746799060644	0.166173284745905	-14.1266268774548	2.60317852754941e-45	1.66193666180122e-43
ENSMUSG00000031150.13	281.385527686291	-2.60855833448849	0.184863996473685	-14.1106888536829	3.26374243819394e-45	2.07724653335513e-43
ENSMUSG00000020023.18	813.208066774598	-1.71906549287521	0.122245518533529	-14.0624009247726	6.46549025487812e-45	4.10241306509675e-43
ENSMUSG00000073802.5	1034.35820819663	1.48322216661539	0.105498899021312	14.0591246010612	6.77186930029188e-45	4.28367328674427e-43
ENSMUSG00000037031.10	601.957094360449	-1.88530180578668	0.134223158831666	-14.0460247113623	8.14812090626171e-45	5.13853295567145e-43
ENSMUSG00000030060.14	525.745700582566	-1.78161048554747	0.126852863679077	-14.0447005599711	8.30185403705309e-45	5.21956993180678e-43
ENSMUSG00000020140.15	300.073032486279	2.79918118139398	0.199316157493962	14.0439250715475	8.3932242284574e-45	5.26102555047398e-43
ENSMUSG00000027358.6	151.374486212872	-3.13333680218597	0.22313259214866	-14.0424882443817	8.56516763940073e-45	5.35258285864061e-43
ENSMUSG00000032013.6	135.789969967083	-5.64744492249347	0.402423468330655	-14.0335874195418	9.71121684383267e-45	6.05049760285177e-43
ENSMUSG00000017146.12	468.635570866776	-2.03700828445153	0.145323912075366	-14.0170207047215	1.22656698671955e-44	7.61908051660475e-43
ENSMUSG00000041718.16	567.383757312637	-2.12578211372785	0.15174523954204	-14.0088883192867	1.37541090760097e-44	8.5180762346485e-43
ENSMUSG00000015134.15	137.529697848993	-4.05155666386862	0.289856365726894	-13.9778081247525	2.12945793387142e-44	1.31486081678001e-42
ENSMUSG00000019848.14	129.311997295135	-5.24713941848093	0.375671935013059	-13.9673447213951	2.46652315660422e-44	1.51845331828447e-42
ENSMUSG00000015568.16	301.141792873925	2.49388927468717	0.178870387671829	13.9424379135504	3.49784917733551e-44	2.14697359742389e-42
